nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
ampak-ap6212,1,senic-sandbox,1,1488364196,-39,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364197,-40,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364198,-39,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364199,-39,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364200,-40,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364201,-41,69,3,98
ampak-ap6212,1,senic-sandbox,1,1488364202,-39,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364203,-40,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364204,-40,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364205,-40,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364206,-39,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364208,-38,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364209,-38,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364210,-38,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364211,-38,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364212,-38,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364213,-39,70,3,100
ampak-ap6212,1,senic-sandbox,1,1488364214,-38,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364312,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364313,-41,69,3,98
ampak-ap6212,1,senic-sandbox,2,1488364314,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364315,-38,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364316,-38,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364317,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364318,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364319,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364320,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364321,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364322,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364323,-41,69,3,98
ampak-ap6212,1,senic-sandbox,2,1488364325,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364326,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364327,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364328,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364329,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364330,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364331,-41,69,3,98
ampak-ap6212,1,senic-sandbox,2,1488364332,-41,69,3,98
ampak-ap6212,1,senic-sandbox,2,1488364333,-41,69,3,98
ampak-ap6212,1,senic-sandbox,2,1488364334,-42,68,3,97
ampak-ap6212,1,senic-sandbox,2,1488364335,-42,68,3,97
ampak-ap6212,1,senic-sandbox,2,1488364337,-41,69,3,98
ampak-ap6212,1,senic-sandbox,2,1488364338,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364339,-42,68,3,97
ampak-ap6212,1,senic-sandbox,2,1488364340,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364341,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364342,-40,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364343,-39,70,3,100
ampak-ap6212,1,senic-sandbox,2,1488364344,-39,70,3,100
ampak-ap6212,1,senic-sandbox,3,1488364456,-44,66,3,94
ampak-ap6212,1,senic-sandbox,3,1488364457,-45,65,3,92
ampak-ap6212,1,senic-sandbox,3,1488364458,-50,60,3,85
ampak-ap6212,1,senic-sandbox,3,1488364459,-49,61,3,87
ampak-ap6212,1,senic-sandbox,3,1488364460,-50,60,3,85
ampak-ap6212,1,senic-sandbox,3,1488364462,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364463,-49,61,3,87
ampak-ap6212,1,senic-sandbox,3,1488364464,-46,64,3,91
ampak-ap6212,1,senic-sandbox,3,1488364465,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364466,-52,58,3,82
ampak-ap6212,1,senic-sandbox,3,1488364467,-48,62,3,88
ampak-ap6212,1,senic-sandbox,3,1488364468,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364469,-52,58,3,82
ampak-ap6212,1,senic-sandbox,3,1488364470,-57,53,3,75
ampak-ap6212,1,senic-sandbox,3,1488364472,-46,64,3,91
ampak-ap6212,1,senic-sandbox,3,1488364473,-48,62,3,88
ampak-ap6212,1,senic-sandbox,3,1488364474,-50,60,3,85
ampak-ap6212,1,senic-sandbox,3,1488364475,-48,62,3,88
ampak-ap6212,1,senic-sandbox,3,1488364476,-55,55,3,78
ampak-ap6212,1,senic-sandbox,3,1488364477,-52,58,3,82
ampak-ap6212,1,senic-sandbox,3,1488364478,-49,61,3,87
ampak-ap6212,1,senic-sandbox,3,1488364479,-48,62,3,88
ampak-ap6212,1,senic-sandbox,3,1488364480,-50,60,3,85
ampak-ap6212,1,senic-sandbox,3,1488364481,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364482,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364483,-52,58,3,82
ampak-ap6212,1,senic-sandbox,3,1488364485,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364486,-51,59,3,84
ampak-ap6212,1,senic-sandbox,3,1488364487,-49,61,3,87
ampak-ap6212,1,senic-sandbox,3,1488364488,-46,64,3,91
ampak-ap6212,1,senic-sandbox,3,1488364489,-47,63,3,90
ampak-ap6212,1,senic-sandbox,4,1488364559,-46,64,3,91
ampak-ap6212,1,senic-sandbox,4,1488364560,-53,57,3,81
ampak-ap6212,1,senic-sandbox,4,1488364561,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364562,-53,57,3,81
ampak-ap6212,1,senic-sandbox,4,1488364563,-58,52,3,74
ampak-ap6212,1,senic-sandbox,4,1488364565,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364566,-57,53,3,75
ampak-ap6212,1,senic-sandbox,4,1488364567,-53,57,3,81
ampak-ap6212,1,senic-sandbox,4,1488364568,-55,55,3,78
ampak-ap6212,1,senic-sandbox,4,1488364569,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364570,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364571,-53,57,3,81
ampak-ap6212,1,senic-sandbox,4,1488364572,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364573,-55,55,3,78
ampak-ap6212,1,senic-sandbox,4,1488364574,-55,55,3,78
ampak-ap6212,1,senic-sandbox,4,1488364575,-55,55,3,78
ampak-ap6212,1,senic-sandbox,4,1488364576,-52,58,3,82
ampak-ap6212,1,senic-sandbox,4,1488364577,-44,66,3,94
ampak-ap6212,1,senic-sandbox,4,1488364579,-53,57,3,81
ampak-ap6212,1,senic-sandbox,4,1488364580,-57,53,3,75
ampak-ap6212,1,senic-sandbox,4,1488364581,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364582,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364583,-57,53,3,75
ampak-ap6212,1,senic-sandbox,4,1488364584,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364585,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364586,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364587,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364588,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364590,-56,54,3,77
ampak-ap6212,1,senic-sandbox,4,1488364591,-55,55,3,78
ampak-ap6212,1,senic-sandbox,4,1488364592,-51,59,3,84
ampak-ap6212,1,senic-sandbox,5,1488364665,-55,55,3,78
ampak-ap6212,1,senic-sandbox,5,1488364666,-50,60,3,85
ampak-ap6212,1,senic-sandbox,5,1488364667,-50,60,3,85
ampak-ap6212,1,senic-sandbox,5,1488364668,-49,61,3,87
ampak-ap6212,1,senic-sandbox,5,1488364669,-52,58,3,82
ampak-ap6212,1,senic-sandbox,5,1488364670,-55,55,3,78
ampak-ap6212,1,senic-sandbox,5,1488364671,-58,52,3,74
ampak-ap6212,1,senic-sandbox,5,1488364673,-48,62,3,88
ampak-ap6212,1,senic-sandbox,5,1488364674,-49,61,3,87
ampak-ap6212,1,senic-sandbox,5,1488364675,-51,59,3,84
ampak-ap6212,1,senic-sandbox,5,1488364676,-46,64,3,91
ampak-ap6212,1,senic-sandbox,5,1488364677,-51,59,3,84
ampak-ap6212,1,senic-sandbox,5,1488364678,-50,60,3,85
ampak-ap6212,1,senic-sandbox,5,1488364679,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364681,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364682,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364683,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364684,-52,58,3,82
ampak-ap6212,1,senic-sandbox,5,1488364685,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364686,-50,60,3,85
ampak-ap6212,1,senic-sandbox,5,1488364687,-52,58,3,82
ampak-ap6212,1,senic-sandbox,5,1488364688,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364689,-55,55,3,78
ampak-ap6212,1,senic-sandbox,5,1488364690,-53,57,3,81
ampak-ap6212,1,senic-sandbox,5,1488364691,-52,58,3,82
ampak-ap6212,1,senic-sandbox,5,1488364692,-54,56,3,80
ampak-ap6212,1,senic-sandbox,5,1488364694,-48,62,3,88
ampak-ap6212,1,senic-sandbox,5,1488364695,-50,60,3,85
ampak-ap6212,1,senic-sandbox,5,1488364696,-51,59,3,84
ampak-ap6212,1,senic-sandbox,5,1488364697,-52,58,3,82
ampak-ap6212,1,senic-sandbox,5,1488364698,-55,55,3,78
ampak-ap6212,1,senic-sandbox,6,1488364789,-60,50,3,71
ampak-ap6212,1,senic-sandbox,6,1488364790,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364791,-58,52,3,74
ampak-ap6212,1,senic-sandbox,6,1488364792,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364793,-59,51,3,72
ampak-ap6212,1,senic-sandbox,6,1488364794,-58,52,3,74
ampak-ap6212,1,senic-sandbox,6,1488364795,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364796,-56,54,3,77
ampak-ap6212,1,senic-sandbox,6,1488364797,-60,50,3,71
ampak-ap6212,1,senic-sandbox,6,1488364798,-60,50,3,71
ampak-ap6212,1,senic-sandbox,6,1488364799,-59,51,3,72
ampak-ap6212,1,senic-sandbox,6,1488364801,-56,54,3,77
ampak-ap6212,1,senic-sandbox,6,1488364802,-58,52,3,74
ampak-ap6212,1,senic-sandbox,6,1488364803,-61,49,3,70
ampak-ap6212,1,senic-sandbox,6,1488364804,-58,52,3,74
ampak-ap6212,1,senic-sandbox,6,1488364805,-58,52,3,74
ampak-ap6212,1,senic-sandbox,6,1488364806,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364807,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364808,-56,54,3,77
ampak-ap6212,1,senic-sandbox,6,1488364809,-58,52,3,74
ampak-ap6212,1,senic-sandbox,6,1488364810,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364811,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364812,-56,54,3,77
ampak-ap6212,1,senic-sandbox,6,1488364814,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364815,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364816,-60,50,3,71
ampak-ap6212,1,senic-sandbox,6,1488364817,-61,49,3,70
ampak-ap6212,1,senic-sandbox,6,1488364818,-56,54,3,77
ampak-ap6212,1,senic-sandbox,6,1488364819,-60,50,3,71
ampak-ap6212,1,senic-sandbox,6,1488364820,-57,53,3,75
ampak-ap6212,1,senic-sandbox,6,1488364821,-56,54,3,77
ampak-ap6212,1,senic-sandbox,7,1488364939,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364940,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364942,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364943,-46,64,3,91
ampak-ap6212,1,senic-sandbox,7,1488364944,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364945,-49,61,3,87
ampak-ap6212,1,senic-sandbox,7,1488364946,-49,61,3,87
ampak-ap6212,1,senic-sandbox,7,1488364947,-46,64,3,91
ampak-ap6212,1,senic-sandbox,7,1488364948,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364949,-49,61,3,87
ampak-ap6212,1,senic-sandbox,7,1488364950,-50,60,3,85
ampak-ap6212,1,senic-sandbox,7,1488364951,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364952,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364954,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364955,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364956,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364957,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364958,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364959,-50,60,3,85
ampak-ap6212,1,senic-sandbox,7,1488364960,-49,61,3,87
ampak-ap6212,1,senic-sandbox,7,1488364961,-51,59,3,84
ampak-ap6212,1,senic-sandbox,7,1488364962,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364963,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364964,-50,60,3,85
ampak-ap6212,1,senic-sandbox,7,1488364965,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364967,-49,61,3,87
ampak-ap6212,1,senic-sandbox,7,1488364968,-47,63,3,90
ampak-ap6212,1,senic-sandbox,7,1488364969,-49,61,3,87
ampak-ap6212,1,senic-sandbox,7,1488364970,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364971,-48,62,3,88
ampak-ap6212,1,senic-sandbox,7,1488364974,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365082,-49,61,3,87
ampak-ap6212,1,senic-sandbox,8,1488365083,-50,60,3,85
ampak-ap6212,1,senic-sandbox,8,1488365084,-47,63,3,90
ampak-ap6212,1,senic-sandbox,8,1488365085,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365087,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365088,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365089,-47,63,3,90
ampak-ap6212,1,senic-sandbox,8,1488365090,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365091,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365092,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365093,-47,63,3,90
ampak-ap6212,1,senic-sandbox,8,1488365094,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365095,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365096,-45,65,3,92
ampak-ap6212,1,senic-sandbox,8,1488365098,-45,65,3,92
ampak-ap6212,1,senic-sandbox,8,1488365099,-45,65,3,92
ampak-ap6212,1,senic-sandbox,8,1488365100,-44,66,3,94
ampak-ap6212,1,senic-sandbox,8,1488365101,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365102,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365103,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365104,-48,62,3,88
ampak-ap6212,1,senic-sandbox,8,1488365105,-47,63,3,90
ampak-ap6212,1,senic-sandbox,8,1488365106,-45,65,3,92
ampak-ap6212,1,senic-sandbox,8,1488365107,-50,60,3,85
ampak-ap6212,1,senic-sandbox,8,1488365108,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365109,-45,65,3,92
ampak-ap6212,1,senic-sandbox,8,1488365111,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365112,-47,63,3,90
ampak-ap6212,1,senic-sandbox,8,1488365113,-50,60,3,85
ampak-ap6212,1,senic-sandbox,8,1488365114,-46,64,3,91
ampak-ap6212,1,senic-sandbox,8,1488365115,-48,62,3,88
ampak-ap6212,1,senic-sandbox,9,1488365175,-56,54,3,77
ampak-ap6212,1,senic-sandbox,9,1488365176,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365177,-49,61,3,87
ampak-ap6212,1,senic-sandbox,9,1488365178,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365179,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365180,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365181,-53,57,3,81
ampak-ap6212,1,senic-sandbox,9,1488365182,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365183,-50,60,3,85
ampak-ap6212,1,senic-sandbox,9,1488365184,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365185,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365186,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365188,-50,60,3,85
ampak-ap6212,1,senic-sandbox,9,1488365189,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365190,-49,61,3,87
ampak-ap6212,1,senic-sandbox,9,1488365191,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365192,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365193,-57,53,3,75
ampak-ap6212,1,senic-sandbox,9,1488365194,-53,57,3,81
ampak-ap6212,1,senic-sandbox,9,1488365195,-54,56,3,80
ampak-ap6212,1,senic-sandbox,9,1488365196,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365197,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365198,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365199,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365201,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365202,-52,58,3,82
ampak-ap6212,1,senic-sandbox,9,1488365203,-50,60,3,85
ampak-ap6212,1,senic-sandbox,9,1488365204,-50,60,3,85
ampak-ap6212,1,senic-sandbox,9,1488365205,-50,60,3,85
ampak-ap6212,1,senic-sandbox,9,1488365206,-51,59,3,84
ampak-ap6212,1,senic-sandbox,9,1488365207,-51,59,3,84
ampak-ap6212,1,senic-sandbox,10,1488365343,-60,50,3,71
ampak-ap6212,1,senic-sandbox,10,1488365344,-58,52,3,74
ampak-ap6212,1,senic-sandbox,10,1488365345,-62,48,3,68
ampak-ap6212,1,senic-sandbox,10,1488365346,-60,50,3,71
ampak-ap6212,1,senic-sandbox,10,1488365348,-59,51,3,72
ampak-ap6212,1,senic-sandbox,10,1488365349,-58,52,3,74
ampak-ap6212,1,senic-sandbox,10,1488365350,-63,47,3,67
ampak-ap6212,1,senic-sandbox,10,1488365351,-63,47,3,67
ampak-ap6212,1,senic-sandbox,10,1488365352,-57,53,3,75
ampak-ap6212,1,senic-sandbox,10,1488365353,-55,55,3,78
ampak-ap6212,1,senic-sandbox,10,1488365354,-56,54,3,77
ampak-ap6212,1,senic-sandbox,10,1488365355,-56,54,3,77
ampak-ap6212,1,senic-sandbox,10,1488365356,-56,54,3,77
ampak-ap6212,1,senic-sandbox,10,1488365357,-59,51,3,72
ampak-ap6212,1,senic-sandbox,10,1488365358,-56,54,3,77
ampak-ap6212,1,senic-sandbox,10,1488365359,-54,56,3,80
ampak-ap6212,1,senic-sandbox,10,1488365361,-51,59,3,84
ampak-ap6212,1,senic-sandbox,10,1488365362,-59,51,3,72
ampak-ap6212,1,senic-sandbox,10,1488365363,-48,62,3,88
ampak-ap6212,1,senic-sandbox,10,1488365364,-53,57,3,81
ampak-ap6212,1,senic-sandbox,10,1488365365,-63,47,3,67
ampak-ap6212,1,senic-sandbox,10,1488365366,-62,48,3,68
ampak-ap6212,1,senic-sandbox,10,1488365367,-54,56,3,80
ampak-ap6212,1,senic-sandbox,10,1488365368,-58,52,3,74
ampak-ap6212,1,senic-sandbox,10,1488365369,-63,47,3,67
ampak-ap6212,1,senic-sandbox,10,1488365370,-63,47,3,67
ampak-ap6212,1,senic-sandbox,10,1488365371,-58,52,3,74
ampak-ap6212,1,senic-sandbox,10,1488365372,-60,50,3,71
ampak-ap6212,1,senic-sandbox,10,1488365374,-56,54,3,77
ampak-ap6212,1,senic-sandbox,10,1488365375,-59,51,3,72
ampak-ap6212,1,senic-sandbox,10,1488365376,-58,52,3,74
ampak-ap6212,1,senic-sandbox,11,1488365501,-62,48,3,68
ampak-ap6212,1,senic-sandbox,11,1488365502,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365503,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365504,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365505,-62,48,3,68
ampak-ap6212,1,senic-sandbox,11,1488365506,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365507,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365509,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365510,-66,44,3,62
ampak-ap6212,1,senic-sandbox,11,1488365511,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365512,-64,46,3,65
ampak-ap6212,1,senic-sandbox,11,1488365513,-65,45,3,64
ampak-ap6212,1,senic-sandbox,11,1488365514,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365515,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365516,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365517,-60,50,3,71
ampak-ap6212,1,senic-sandbox,11,1488365518,-59,51,3,72
ampak-ap6212,1,senic-sandbox,11,1488365520,-63,47,3,67
ampak-ap6212,1,senic-sandbox,11,1488365521,-60,50,3,71
ampak-ap6212,1,senic-sandbox,11,1488365522,-60,50,3,71
ampak-ap6212,1,senic-sandbox,11,1488365523,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365524,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365525,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365526,-60,50,3,71
ampak-ap6212,1,senic-sandbox,11,1488365527,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365528,-59,51,3,72
ampak-ap6212,1,senic-sandbox,11,1488365529,-61,49,3,70
ampak-ap6212,1,senic-sandbox,11,1488365530,-58,52,3,74
ampak-ap6212,1,senic-sandbox,11,1488365531,-59,51,3,72
ampak-ap6212,1,senic-sandbox,11,1488365532,-60,50,3,71
ampak-ap6212,1,senic-sandbox,11,1488365534,-60,50,3,71
ampak-ap6212,1,senic-sandbox,12,1488365588,-70,40,3,57
ampak-ap6212,1,senic-sandbox,12,1488365589,-60,50,3,71
ampak-ap6212,1,senic-sandbox,12,1488365590,-62,48,3,68
ampak-ap6212,1,senic-sandbox,12,1488365591,-61,49,3,70
ampak-ap6212,1,senic-sandbox,12,1488365592,-62,48,3,68
ampak-ap6212,1,senic-sandbox,12,1488365593,-63,47,3,67
ampak-ap6212,1,senic-sandbox,12,1488365594,-64,46,3,65
ampak-ap6212,1,senic-sandbox,12,1488365595,-66,44,3,62
ampak-ap6212,1,senic-sandbox,12,1488365596,-63,47,3,67
ampak-ap6212,1,senic-sandbox,12,1488365597,-63,47,3,67
ampak-ap6212,1,senic-sandbox,12,1488365598,-63,47,3,67
ampak-ap6212,1,senic-sandbox,12,1488365599,-64,46,3,65
ampak-ap6212,1,senic-sandbox,12,1488365601,-64,46,3,65
ampak-ap6212,1,senic-sandbox,12,1488365602,-62,48,3,68
ampak-ap6212,1,senic-sandbox,12,1488365603,-61,49,3,70
ampak-ap6212,1,senic-sandbox,12,1488365604,-60,50,3,71
ampak-ap6212,1,senic-sandbox,12,1488365605,-60,50,3,71
ampak-ap6212,1,senic-sandbox,12,1488365606,-61,49,3,70
ampak-ap6212,1,senic-sandbox,12,1488365607,-59,51,3,72
ampak-ap6212,1,senic-sandbox,12,1488365608,-61,49,3,70
ampak-ap6212,1,senic-sandbox,12,1488365609,-61,49,3,70
ampak-ap6212,1,senic-sandbox,12,1488365610,-60,50,3,71
ampak-ap6212,1,senic-sandbox,12,1488365611,-61,49,3,70
ampak-ap6212,1,senic-sandbox,12,1488365612,-62,48,3,68
ampak-ap6212,1,senic-sandbox,12,1488365614,-60,50,3,71
