nic,antenna,ssid,distance,timestamp,rssi,link_quality,channel,link_quality_in_percentage
ampak-ap6212,5,senic-sandbox,11,1488556661,-60,50,4,71
ampak-ap6212,5,senic-sandbox,11,1488556662,-60,50,4,71
ampak-ap6212,5,senic-sandbox,11,1488556663,-61,49,4,70
ampak-ap6212,5,senic-sandbox,11,1488556664,-60,50,4,71
ampak-ap6212,5,senic-sandbox,11,1488556665,-61,49,4,70
ampak-ap6212,5,senic-sandbox,11,1488556666,-60,50,4,71
ampak-ap6212,5,senic-sandbox,11,1488556667,-61,49,4,70
ampak-ap6212,5,senic-sandbox,11,1488556668,-61,49,4,70
ampak-ap6212,5,senic-sandbox,11,1488556669,-61,49,4,70
ampak-ap6212,5,senic-sandbox,12,1488556724,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556725,-56,54,4,77
ampak-ap6212,5,senic-sandbox,12,1488556726,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556727,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556728,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556729,-61,49,4,70
ampak-ap6212,5,senic-sandbox,12,1488556730,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556731,-61,49,4,70
ampak-ap6212,5,senic-sandbox,12,1488556733,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556734,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556735,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556736,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556737,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556738,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556739,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556740,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556741,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556742,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556743,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556744,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556746,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556747,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556748,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556749,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556750,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556751,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556752,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556753,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556754,-59,51,4,72
ampak-ap6212,5,senic-sandbox,12,1488556756,-60,50,4,71
ampak-ap6212,5,senic-sandbox,12,1488556757,-59,51,4,72
ampak-ap6212,6,senic-sandbox,12,1488556946,-66,44,4,62
ampak-ap6212,6,senic-sandbox,12,1488556947,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557018,-61,49,4,70
ampak-ap6212,6,senic-sandbox,12,1488557019,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557020,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557021,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557022,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557024,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557025,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557026,-66,44,4,62
ampak-ap6212,6,senic-sandbox,12,1488557027,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557028,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557029,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557030,-63,47,4,67
ampak-ap6212,6,senic-sandbox,12,1488557031,-63,47,4,67
ampak-ap6212,6,senic-sandbox,12,1488557032,-63,47,4,67
ampak-ap6212,6,senic-sandbox,12,1488557033,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557034,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557035,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557037,-64,46,4,65
ampak-ap6212,6,senic-sandbox,12,1488557038,-63,47,4,67
ampak-ap6212,6,senic-sandbox,12,1488557039,-66,44,4,62
ampak-ap6212,6,senic-sandbox,12,1488557040,-66,44,4,62
ampak-ap6212,6,senic-sandbox,12,1488557041,-66,44,4,62
ampak-ap6212,6,senic-sandbox,12,1488557042,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557043,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557044,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557045,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557046,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557047,-65,45,4,64
ampak-ap6212,6,senic-sandbox,12,1488557048,-64,46,4,65
ampak-ap6212,6,senic-sandbox,11,1488557109,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557110,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557111,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557112,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557113,-59,51,4,72
ampak-ap6212,6,senic-sandbox,11,1488557114,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557115,-59,51,4,72
ampak-ap6212,6,senic-sandbox,11,1488557116,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557117,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557119,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557120,-59,51,4,72
ampak-ap6212,6,senic-sandbox,11,1488557121,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557122,-60,50,4,71
ampak-ap6212,6,senic-sandbox,11,1488557123,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557124,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557125,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557126,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557128,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557129,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557130,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557131,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557132,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557133,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557134,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557135,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557136,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557137,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557138,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557139,-57,53,4,75
ampak-ap6212,6,senic-sandbox,11,1488557141,-58,52,4,74
ampak-ap6212,6,senic-sandbox,11,1488557142,-60,50,4,71
ampak-ap6212,6,senic-sandbox,10,1488557224,-56,54,4,77
ampak-ap6212,6,senic-sandbox,10,1488557225,-55,55,4,78
ampak-ap6212,6,senic-sandbox,10,1488557226,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557227,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557228,-50,60,4,85
ampak-ap6212,6,senic-sandbox,10,1488557229,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557230,-50,60,4,85
ampak-ap6212,6,senic-sandbox,10,1488557231,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557232,-51,59,4,84
ampak-ap6212,6,senic-sandbox,10,1488557234,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557235,-51,59,4,84
ampak-ap6212,6,senic-sandbox,10,1488557236,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557237,-51,59,4,84
ampak-ap6212,6,senic-sandbox,10,1488557238,-54,56,4,80
ampak-ap6212,6,senic-sandbox,10,1488557239,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557240,-54,56,4,80
ampak-ap6212,6,senic-sandbox,10,1488557241,-55,55,4,78
ampak-ap6212,6,senic-sandbox,10,1488557242,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557243,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557244,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557245,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557247,-54,56,4,80
ampak-ap6212,6,senic-sandbox,10,1488557248,-54,56,4,80
ampak-ap6212,6,senic-sandbox,10,1488557249,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557250,-55,55,4,78
ampak-ap6212,6,senic-sandbox,10,1488557251,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557252,-54,56,4,80
ampak-ap6212,6,senic-sandbox,10,1488557253,-53,57,4,81
ampak-ap6212,6,senic-sandbox,10,1488557254,-52,58,4,82
ampak-ap6212,6,senic-sandbox,10,1488557255,-54,56,4,80
ampak-ap6212,6,senic-sandbox,10,1488557256,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557301,-54,56,4,80
ampak-ap6212,6,senic-sandbox,9,1488557302,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557303,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557304,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557305,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557306,-58,52,4,74
ampak-ap6212,6,senic-sandbox,9,1488557307,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557309,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557310,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557311,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557312,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557313,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557314,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557315,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557316,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557317,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557318,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557319,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557320,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557322,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557323,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557324,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557325,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557326,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557327,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557328,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557329,-56,54,4,77
ampak-ap6212,6,senic-sandbox,9,1488557330,-57,53,4,75
ampak-ap6212,6,senic-sandbox,9,1488557331,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557332,-55,55,4,78
ampak-ap6212,6,senic-sandbox,9,1488557334,-54,56,4,80
ampak-ap6212,6,senic-sandbox,8,1488557393,-56,54,4,77
ampak-ap6212,6,senic-sandbox,8,1488557394,-56,54,4,77
ampak-ap6212,6,senic-sandbox,8,1488557395,-55,55,4,78
ampak-ap6212,6,senic-sandbox,8,1488557396,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557397,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557398,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557399,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557400,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557401,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557402,-53,57,4,81
ampak-ap6212,6,senic-sandbox,8,1488557404,-59,51,4,72
ampak-ap6212,6,senic-sandbox,8,1488557405,-54,56,4,80
ampak-ap6212,6,senic-sandbox,8,1488557406,-56,54,4,77
ampak-ap6212,6,senic-sandbox,8,1488557407,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557408,-60,50,4,71
ampak-ap6212,6,senic-sandbox,8,1488557409,-60,50,4,71
ampak-ap6212,6,senic-sandbox,8,1488557410,-61,49,4,70
ampak-ap6212,6,senic-sandbox,8,1488557411,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557412,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557413,-59,51,4,72
ampak-ap6212,6,senic-sandbox,8,1488557414,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557415,-59,51,4,72
ampak-ap6212,6,senic-sandbox,8,1488557417,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557418,-56,54,4,77
ampak-ap6212,6,senic-sandbox,8,1488557419,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557420,-57,53,4,75
ampak-ap6212,6,senic-sandbox,8,1488557421,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557422,-55,55,4,78
ampak-ap6212,6,senic-sandbox,8,1488557423,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557424,-58,52,4,74
ampak-ap6212,6,senic-sandbox,8,1488557425,-55,55,4,78
ampak-ap6212,6,senic-sandbox,7,1488557474,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557475,-46,64,4,91
ampak-ap6212,6,senic-sandbox,7,1488557476,-54,56,4,80
ampak-ap6212,6,senic-sandbox,7,1488557477,-46,64,4,91
ampak-ap6212,6,senic-sandbox,7,1488557478,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557479,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557480,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557481,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557482,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557484,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557485,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557486,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557487,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557488,-46,64,4,91
ampak-ap6212,6,senic-sandbox,7,1488557489,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557490,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557491,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557492,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557493,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557494,-46,64,4,91
ampak-ap6212,6,senic-sandbox,7,1488557495,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557497,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557498,-47,63,4,90
ampak-ap6212,6,senic-sandbox,7,1488557499,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557500,-49,61,4,87
ampak-ap6212,6,senic-sandbox,7,1488557501,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557502,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557503,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557504,-48,62,4,88
ampak-ap6212,6,senic-sandbox,7,1488557505,-50,60,4,85
ampak-ap6212,6,senic-sandbox,7,1488557506,-48,62,4,88
ampak-ap6212,6,senic-sandbox,6,1488557552,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557553,-41,69,4,98
ampak-ap6212,6,senic-sandbox,6,1488557554,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557555,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557556,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557557,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557558,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557559,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557560,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557561,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557563,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557564,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557565,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557566,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557567,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557568,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557569,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557570,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557572,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557573,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557574,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557575,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557576,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557577,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557578,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557579,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557580,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557581,-40,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557582,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557583,-39,70,4,100
ampak-ap6212,6,senic-sandbox,6,1488557585,-39,70,4,100
ampak-ap6212,6,senic-sandbox,5,1488557647,-49,61,4,87
ampak-ap6212,6,senic-sandbox,5,1488557648,-45,65,4,92
ampak-ap6212,6,senic-sandbox,5,1488557649,-46,64,4,91
ampak-ap6212,6,senic-sandbox,5,1488557650,-46,64,4,91
ampak-ap6212,6,senic-sandbox,5,1488557651,-46,64,4,91
ampak-ap6212,6,senic-sandbox,5,1488557652,-46,64,4,91
ampak-ap6212,6,senic-sandbox,5,1488557653,-47,63,4,90
ampak-ap6212,6,senic-sandbox,5,1488557654,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557655,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557656,-47,63,4,90
ampak-ap6212,6,senic-sandbox,5,1488557658,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557659,-47,63,4,90
ampak-ap6212,6,senic-sandbox,5,1488557660,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557661,-47,63,4,90
ampak-ap6212,6,senic-sandbox,5,1488557662,-47,63,4,90
ampak-ap6212,6,senic-sandbox,5,1488557663,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557664,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557665,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557666,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557667,-49,61,4,87
ampak-ap6212,6,senic-sandbox,5,1488557668,-49,61,4,87
ampak-ap6212,6,senic-sandbox,5,1488557670,-50,60,4,85
ampak-ap6212,6,senic-sandbox,5,1488557671,-50,60,4,85
ampak-ap6212,6,senic-sandbox,5,1488557672,-49,61,4,87
ampak-ap6212,6,senic-sandbox,5,1488557673,-50,60,4,85
ampak-ap6212,6,senic-sandbox,5,1488557674,-50,60,4,85
ampak-ap6212,6,senic-sandbox,5,1488557675,-50,60,4,85
ampak-ap6212,6,senic-sandbox,5,1488557676,-49,61,4,87
ampak-ap6212,6,senic-sandbox,5,1488557677,-48,62,4,88
ampak-ap6212,6,senic-sandbox,5,1488557678,-47,63,4,90
ampak-ap6212,6,senic-sandbox,5,1488557679,-47,63,4,90
ampak-ap6212,6,senic-sandbox,4,1488557730,-40,70,4,100
ampak-ap6212,6,senic-sandbox,4,1488557731,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557732,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557733,-40,70,4,100
ampak-ap6212,6,senic-sandbox,4,1488557734,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557735,-40,70,4,100
ampak-ap6212,6,senic-sandbox,4,1488557736,-40,70,4,100
ampak-ap6212,6,senic-sandbox,4,1488557737,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557738,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557739,-40,70,4,100
ampak-ap6212,6,senic-sandbox,4,1488557740,-40,70,4,100
ampak-ap6212,6,senic-sandbox,4,1488557741,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557743,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557744,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557745,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557746,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557747,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557748,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557749,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557750,-41,69,4,98
ampak-ap6212,6,senic-sandbox,4,1488557751,-43,67,4,95
ampak-ap6212,6,senic-sandbox,4,1488557752,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557753,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557754,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557756,-43,67,4,95
ampak-ap6212,6,senic-sandbox,4,1488557757,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557758,-43,67,4,95
ampak-ap6212,6,senic-sandbox,4,1488557759,-43,67,4,95
ampak-ap6212,6,senic-sandbox,4,1488557760,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557761,-42,68,4,97
ampak-ap6212,6,senic-sandbox,4,1488557762,-43,67,4,95
ampak-ap6212,6,senic-sandbox,3,1488557817,-43,67,4,95
ampak-ap6212,6,senic-sandbox,3,1488557818,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557819,-43,67,4,95
ampak-ap6212,6,senic-sandbox,3,1488557821,-43,67,4,95
ampak-ap6212,6,senic-sandbox,3,1488557822,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557823,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557824,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557825,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557826,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557827,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557828,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557829,-46,64,4,91
ampak-ap6212,6,senic-sandbox,3,1488557830,-47,63,4,90
ampak-ap6212,6,senic-sandbox,3,1488557831,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557832,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557834,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557835,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557836,-40,70,4,100
ampak-ap6212,6,senic-sandbox,3,1488557837,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557838,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557839,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557840,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557841,-40,70,4,100
ampak-ap6212,6,senic-sandbox,3,1488557842,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557843,-42,68,4,97
ampak-ap6212,6,senic-sandbox,3,1488557844,-41,69,4,98
ampak-ap6212,6,senic-sandbox,3,1488557845,-40,70,4,100
ampak-ap6212,6,senic-sandbox,3,1488557847,-40,70,4,100
ampak-ap6212,6,senic-sandbox,3,1488557848,-40,70,4,100
ampak-ap6212,6,senic-sandbox,3,1488557849,-40,70,4,100
ampak-ap6212,6,senic-sandbox,3,1488557850,-43,67,4,95
ampak-ap6212,6,senic-sandbox,2,1488557897,-35,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557898,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557899,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557901,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557902,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557903,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557904,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557905,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557906,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557907,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557908,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557909,-35,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557910,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557911,-35,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557913,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557914,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557915,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557916,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557917,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557918,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557919,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557920,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557921,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557922,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557923,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557924,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557925,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557927,-34,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557928,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557929,-33,70,4,100
ampak-ap6212,6,senic-sandbox,2,1488557930,-33,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557973,-37,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557974,-37,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557975,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557977,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557978,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557979,-33,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557980,-34,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557981,-35,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557982,-35,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557983,-35,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557984,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557985,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557986,-36,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557987,-35,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557988,-34,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557989,-33,70,4,100
ampak-ap6212,6,senic-sandbox,1,1488557991,-36,70,4,100
